datetime,acceleration_x,acceleration_y,acceleration_z,magnetic_x,magnetic_y,magnetic_z
2019-05-27T18:00:00Z,203,-1622,-1244,735,11947,10836
2019-05-27T21:00:00Z,-1996,-1448,-1631,-548,8223,14124
2019-05-28T00:00:00Z,-2413,-788,-1851,1032,8390,13949
2019-05-28T03:00:00Z,-1873,-2019,-1085,1046,9678,13299
2019-05-28T06:00:00Z,-2079,-651,-2088,-1342,-897,16236
2019-05-28T09:00:00Z,52,226,-2551,-41,8668,13532
2019-05-28T12:00:00Z,-861,347,-2688,-225,9333,13304
2019-05-28T15:00:00Z,-2152,-1827,-1019,2053,9738,13003
2019-05-28T18:00:00Z,2,80,-2498,1738,7502,14345
2019-05-28T21:00:00Z,299,-1427,-1410,-239,10033,12818
2019-05-29T00:00:00Z,-42,-1174,-1897,2566,9239,13106
2019-05-29T03:00:00Z,130,-716,-2195,1077,10898,11775
2019-05-29T06:00:00Z,-1703,-275,-2446,1709,11374,11385
2019-05-29T09:00:00Z,-1404,-2189,-898,2552,9929,12802
2019-05-29T12:00:00Z,-2177,-1957,-724,2891,10479,12072
2019-05-29T15:00:00Z,42,-993,-1953,1135,6199,15163
2019-05-29T18:00:00Z,-2328,-654,-2033,507,7202,14446
2019-05-29T21:00:00Z,-1827,-1687,-1485,-87,7876,14265
2019-05-30T00:00:00Z,-2006,-1510,-1610,272,7418,14505
2019-05-30T03:00:00Z,-742,-71,-2671,1449,10664,12045
2019-05-30T06:00:00Z,-1114,-489,-2328,728,-546,153
2019-05-30T09:00:00Z,-460,329,-2597,1269,8820,13012
2019-05-30T12:00:00Z,-1748,322,-2246,2308,8541,14173
2019-05-30T15:00:00Z,-110,-343,-2356,1733,9962,12711
2019-05-30T18:00:00Z,-294,105,-2614,344,5288,10606
2019-05-30T21:00:00Z,-2205,-1155,-1738,-196,9059,13582
2019-05-31T00:00:00Z,-2478,-969,-1675,1450,9159,13403
2019-05-31T03:00:00Z,-2351,-1302,-1636,488,11258,10817
2019-05-31T06:00:00Z,-1781,90,-2424,848,9041,13393
2019-05-31T09:00:00Z,-2547,-1485,-998,2878,10768,11841
2019-05-31T12:00:00Z,-1857,353,-2004,3995,7501,13953
2019-05-31T15:00:00Z,-1324,-168,-2496,84,12436,12134
2019-05-31T18:00:00Z,-2575,-1406,-1168,2415,10809,12179
2019-05-31T21:00:00Z,-1905,-1648,-1478,-252,8325,14053
2019-06-01T00:00:00Z,-2286,-1500,-1390,1657,8430,13870
2019-06-01T03:00:00Z,-519,1,-2628,622,10364,12325
2019-06-01T06:00:00Z,-1151,-2300,-342,613,12953,11030
2019-06-01T09:00:00Z,-1946,-1874,-1053,2125,9189,13421
2019-06-01T12:00:00Z,63,-1570,-1297,1235,10867,12249
2019-06-01T15:00:00Z,-242,-1560,-1529,2314,9076,13698
2019-06-01T18:00:00Z,-1525,639,-2587,-3366,6359,11047
2019-06-01T21:00:00Z,-1690,-1872,-1332,-162,8498,13925
2019-06-02T00:00:00Z,-2037,-1835,-1222,1621,8742,13575
2019-06-02T03:00:00Z,352,1010,-2479,2893,13653,10696
2019-06-02T06:00:00Z,-1525,-2286,-530,3069,11380,11701
2019-06-02T09:00:00Z,-378,-57,-2250,1641,10174,13156
2019-06-02T12:00:00Z,-1581,238,-2456,557,8945,13848
2019-06-02T15:00:00Z,-1081,1174,-2619,536,5586,15422
2019-06-02T18:00:00Z,465,-461,-2042,-571,9581,13111
2019-06-02T21:00:00Z,444,-833,-1814,-195,8940,13708
2019-06-03T00:00:00Z,25,-1003,-1967,2443,8629,13439
2019-06-03T03:00:00Z,-1648,-2287,-580,1533,11246,11520
2019-06-03T06:00:00Z,-49,-479,-2213,1178,4992,10206
2019-06-03T09:00:00Z,-387,428,-2374,4573,4974,15796
2019-06-03T12:00:00Z,-1908,835,-2249,1228,4566,16040
2019-06-03T15:00:00Z,-56,-1381,-1641,1972,9130,13530
2019-06-03T18:00:00Z,-1021,1226,-2682,1468,5458,15227
2019-06-03T21:00:00Z,-1516,-2045,-1126,-52,9196,13527
2019-06-04T00:00:00Z,-2095,-1777,-1196,1654,8927,13537
2019-06-04T03:00:00Z,314,-1072,-1745,472,12043,11544
